,date,id_x,user_id,text_x,author,retweet,id_retweet,user_id_retweet,text_complete,hashtags,colours
1229,2021-12-27 13:52:34+00:00,1475464625395220482,1036611673,RT @RealGossipland: Il padre di una mia amica finisce stanotte in ospedale con macchie rosse evidenti su tutta la schiena e ancora più gros…,GiancarloChimie,True,1475402644780986371,1405120559755759618,"Il padre di una mia amica finisce stanotte in ospedale con macchie rosse evidenti su tutta la schiena e ancora più grosse vicino ai reni, ma è negativo. Terza dose fatta il 22 dicembre. Dal #Draghistan è tutto. #NoGreenPass #NoVaccinePassportsAnywhere",['#NoGreenPass'],#fb1239
1230,2021-12-27 13:52:14+00:00,1475464542310256652,3179223957,"RT @piersar62: I vaccinati sono più contagiati dei non vaccinati, anche se fanno meno tamponi.
È falso affermare che i non vaccinati creano…",Mic_a_e_la,True,1475427100563812352,710579736519512064,"I vaccinati sono più contagiati dei non vaccinati, anche se fanno meno tamponi.
È falso affermare che i non vaccinati creano problemi al SSN, la narrativa sta crollando, per questo si accaniscono con noi, siamo il loro nemico.
#NoGreenPass
#27dicembre
 https://t.co/5O8Mx8wQyS https://t.co/ekgXO0LYVD",['#NoGreenPass'],#fb1239
1231,2021-12-27 13:50:49+00:00,1475464187589627905,716630421598040065,"RT @Lorenzo62752880: E anche il cantante Jovanotti vaccinato ma positivo.

Il pass vaccinale viene smentito ogni giorno, anche se governi e…",Vicval182505,True,1475167825065127945,1364298062919794688,"E anche il cantante Jovanotti vaccinato ma positivo.

Il pass vaccinale viene smentito ogni giorno, anche se governi e giornali insistono. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1232,2021-12-27 13:49:52+00:00,1475463947201527812,825061447419965440,"RT @FmMosca: #buonanotte 
RESISTERE
Siamo 6.100.000 over 12 anni.
Non possiamo perdere.
#NoGreenPass 
VVB ❤️",rachi_ma_,True,1475203394654679042,1360232480,"#buonanotte 
RESISTERE
Siamo 6.100.000 over 12 anni.
Non possiamo perdere.
#NoGreenPass 
VVB ❤️",['#NoGreenPass'],#fb1239
1233,2021-12-27 13:48:53+00:00,1475463698634489857,1285295149082447872,RT @RealGossipland: Il padre di una mia amica finisce stanotte in ospedale con macchie rosse evidenti su tutta la schiena e ancora più gros…,Pixty3,True,1475402644780986371,1405120559755759618,"Il padre di una mia amica finisce stanotte in ospedale con macchie rosse evidenti su tutta la schiena e ancora più grosse vicino ai reni, ma è negativo. Terza dose fatta il 22 dicembre. Dal #Draghistan è tutto. #NoGreenPass #NoVaccinePassportsAnywhere",['#NoGreenPass'],#fb1239
1234,2021-12-27 13:48:27+00:00,1475463592073961480,405837281,"RT @Lorenzo62752880: Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza…",lodifab,True,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",['#NoGreenPass'],#fb1239
1235,2021-12-27 13:48:01+00:00,1475463483290435586,175557075,"RT @Lorenzo62752880: I casi calano in Romania, Bulgaria, Ucraina, Moldavia... nonostante bassi tassi di vaccinazione.

Ma i giornalisti ved…",mrguasco,True,1475200256702828553,1364298062919794688,"I casi calano in Romania, Bulgaria, Ucraina, Moldavia... nonostante bassi tassi di vaccinazione.

Ma i giornalisti vedono solo il calo in Austria e Germania e danno il merito al presunto lockdown dei no vax.

Riportano solo i dati utili per la loro propaganda. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1236,2021-12-27 13:47:31+00:00,1475463355590660098,928345597182177286,RT @Lorenzo62752880: Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridot…,Gianluc68325330,True,1475442903145226247,1364298062919794688,"Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridotto da 9 a 6 mesi. 

E ora invoca l'obbligo?

Assurdo che certa gente abbia ancora spazio nei media. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1237,2021-12-27 13:45:51+00:00,1475462934474240005,1894270790,RT @Lorenzo62752880: Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridot…,FalvoGianluca,True,1475442903145226247,1364298062919794688,"Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridotto da 9 a 6 mesi. 

E ora invoca l'obbligo?

Assurdo che certa gente abbia ancora spazio nei media. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1238,2021-12-27 13:44:18+00:00,1475462545028915200,4019910797,"RT @Lorenzo62752880: I casi calano in Romania, Bulgaria, Ucraina, Moldavia... nonostante bassi tassi di vaccinazione.

Ma i giornalisti ved…",FinoGinofino,True,1475200256702828553,1364298062919794688,"I casi calano in Romania, Bulgaria, Ucraina, Moldavia... nonostante bassi tassi di vaccinazione.

Ma i giornalisti vedono solo il calo in Austria e Germania e danno il merito al presunto lockdown dei no vax.

Riportano solo i dati utili per la loro propaganda. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1239,2021-12-27 13:41:28+00:00,1475461834610298880,420419717,"RT @65_virna: L'amico barista mi guarda mentre gestiscolo davanti alla porta del bar. Esce
""Entra deficiente che il caffè si raffredda""
Gli…",MarcoPic12,True,1475355953423912964,1095412353427013633,"L'amico barista mi guarda mentre gestiscolo davanti alla porta del bar. Esce
""Entra deficiente che il caffè si raffredda""
Gli amici quelli veri😅
#NoGreenPass",['#NoGreenPass'],#fb1239
1240,2021-12-27 13:41:07+00:00,1475461743484809223,2175541491,"RT @GiocatricePerTE: IL PROSSIMO PRESIDENTE DELLA REPUBBLICA SARÀ 
IL PRESIDENTE DI TUTTI GLI
ITALIANI , ANCHE DI CHI HA DECISO DI NON VACC…",47187297Bruna,True,1475407872322379776,1401075900477841411,"IL PROSSIMO PRESIDENTE DELLA REPUBBLICA SARÀ 
IL PRESIDENTE DI TUTTI GLI
ITALIANI , ANCHE DI CHI HA DECISO DI NON VACCINARSI ?

....O CONTINUERÀ A FIRMARE 
LEGGI DISCRIMINATORIE ?

#PresidenteDellaRepubblica
#NoGreenPass 
#DittaturaSanitaria 
#Quirinale https://t.co/lrY8D6cUkU",['#NoGreenPass'],#fb1239
1241,2021-12-27 13:40:26+00:00,1475461572076228615,742397759991480320,"RT @65_virna: L'amico barista mi guarda mentre gestiscolo davanti alla porta del bar. Esce
""Entra deficiente che il caffè si raffredda""
Gli…",manu_etoile,True,1475355953423912964,1095412353427013633,"L'amico barista mi guarda mentre gestiscolo davanti alla porta del bar. Esce
""Entra deficiente che il caffè si raffredda""
Gli amici quelli veri😅
#NoGreenPass",['#NoGreenPass'],#fb1239
1242,2021-12-27 13:40:00+00:00,1475461465721249795,1443803222,"RT @Lorenzo62752880: Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza…",kalunaat,True,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",['#NoGreenPass'],#fb1239
1243,2021-12-27 13:40:00+00:00,1475461465071104007,809523195392966657,"RT @LucianoCesarett: ARRESTATE QUESTO PAZZO!
I famosi 100mila #contagi al giorno causati dai non vaccinati sani negativi ai #tamponi... 😁…",modesti_simone,True,1475415453472276484,722641382,"ARRESTATE QUESTO PAZZO!
I famosi 100mila #contagi al giorno causati dai non vaccinati sani negativi ai #tamponi... 😁🤦‍♂️
#ricciardi #lockdown #NoGreenPass #Speranza 
@a_meluzzi @ladyonorato https://t.co/X5Mz4hJi7D",['#NoGreenPass'],#fb1239
1244,2021-12-27 13:39:35+00:00,1475461358158336000,1437697795499118596,"RT @gianluca826: Presidio a #Taranto attivo dal giorno di Natale
""Insieme per la Costituzione""
#lagentecomenoinonmollamai 
#NoGreenPass htt…",kajacaprari,True,1474892481489739778,1238800491632607232,"Presidio a #Taranto attivo dal giorno di Natale
""Insieme per la Costituzione""
#lagentecomenoinonmollamai 
#NoGreenPass https://t.co/Ykcd1Ure7v",['#NoGreenPass'],#fb1239
1245,2021-12-27 13:39:14+00:00,1475461270157643778,1317396407326806017,"RT @GandalfRevn: Post invecchiati malissimo 💥💥💥

#Burlone #quartadose #greenpass #NoGreenPass https://t.co/GTdOr2zT2B",HaStatoTrump,True,1475241304212836358,1438546161955229703,"Post invecchiati malissimo 💥💥💥

#Burlone #quartadose #greenpass #NoGreenPass https://t.co/GTdOr2zT2B",['#NoGreenPass'],#fb1239
1246,2021-12-27 13:39:00+00:00,1475461213404516352,470349216,"RT @Lorenzo62752880: Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza…",vitalozzo2012,True,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",['#NoGreenPass'],#fb1239
1247,2021-12-27 13:38:50+00:00,1475461169674694656,1467199539576721411,"RT @ArmoniosiAccent: Austria.
Gli agenti di polizia vogliono controllare un ristorante, ma non hanno con loro il green pass e il ristorator…",Anonimo86477073,True,1475130387856871426,1155459166380744709,"Austria.
Gli agenti di polizia vogliono controllare un ristorante, ma non hanno con loro il green pass e il ristoratore gli vieta di entrare.
#NoGreenPass https://t.co/0GgSjchjI3",['#NoGreenPass'],#fb1239
1248,2021-12-27 13:37:51+00:00,1475460922697211907,1428661827395899396,"RT @GiocatricePerTE: IL PROSSIMO PRESIDENTE DELLA REPUBBLICA SARÀ 
IL PRESIDENTE DI TUTTI GLI
ITALIANI , ANCHE DI CHI HA DECISO DI NON VACC…",Annika593482531,True,1475407872322379776,1401075900477841411,"IL PROSSIMO PRESIDENTE DELLA REPUBBLICA SARÀ 
IL PRESIDENTE DI TUTTI GLI
ITALIANI , ANCHE DI CHI HA DECISO DI NON VACCINARSI ?

....O CONTINUERÀ A FIRMARE 
LEGGI DISCRIMINATORIE ?

#PresidenteDellaRepubblica
#NoGreenPass 
#DittaturaSanitaria 
#Quirinale https://t.co/lrY8D6cUkU",['#NoGreenPass'],#fb1239
1249,2021-12-27 13:37:47+00:00,1475460907719446528,1461770378825633792,"RT @laggiu17: Un amico 25enne è in quarantena con febbre ecc
Gli chiedo ""ma tu non sei vaccinato?!"" 
Risponde ""certo, con tutte e 3 le dosi…",Bartoldo81,True,1475102750081966081,872076729535406080,"Un amico 25enne è in quarantena con febbre ecc
Gli chiedo ""ma tu non sei vaccinato?!"" 
Risponde ""certo, con tutte e 3 le dosi per fortuna!"" 
Mi sfugge qualcosa 
#novax #NoGreenPass",['#NoGreenPass'],#fb1239
1250,2021-12-27 13:37:00+00:00,1475460708145971200,1436294611559923712,"RT @65_virna: L'amico barista mi guarda mentre gestiscolo davanti alla porta del bar. Esce
""Entra deficiente che il caffè si raffredda""
Gli…",MariaTe34150745,True,1475355953423912964,1095412353427013633,"L'amico barista mi guarda mentre gestiscolo davanti alla porta del bar. Esce
""Entra deficiente che il caffè si raffredda""
Gli amici quelli veri😅
#NoGreenPass",['#NoGreenPass'],#fb1239
1251,2021-12-27 13:35:33+00:00,1475460342377549829,1138777682248982528,"RT @Lorenzo62752880: I casi calano in Romania, Bulgaria, Ucraina, Moldavia... nonostante bassi tassi di vaccinazione.

Ma i giornalisti ved…",LB19712,True,1475200256702828553,1364298062919794688,"I casi calano in Romania, Bulgaria, Ucraina, Moldavia... nonostante bassi tassi di vaccinazione.

Ma i giornalisti vedono solo il calo in Austria e Germania e danno il merito al presunto lockdown dei no vax.

Riportano solo i dati utili per la loro propaganda. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1252,2021-12-27 13:35:07+00:00,1475460236265852928,115156801,"RT @Lorenzo62752880: Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza…",VGIFRA,True,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",['#NoGreenPass'],#fb1239
1253,2021-12-27 13:34:50+00:00,1475460164748779537,1162511962267443201,RT @ancheno77: @matteosalvinimi Noto che ti interessano solo alcuni articoli della Costituzione… #nogreenpass,AsoUnZariot,True,1475417444114178052,1424014391712829444,@matteosalvinimi Noto che ti interessano solo alcuni articoli della Costituzione… #nogreenpass,[],#aaaacc
1254,2021-12-27 13:31:34+00:00,1475459341935419397,1298769749497831426,"RT @FmMosca: #buonanotte 
RESISTERE
Siamo 6.100.000 over 12 anni.
Non possiamo perdere.
#NoGreenPass 
VVB ❤️",LucaGue52011811,True,1475203394654679042,1360232480,"#buonanotte 
RESISTERE
Siamo 6.100.000 over 12 anni.
Non possiamo perdere.
#NoGreenPass 
VVB ❤️",['#NoGreenPass'],#fb1239
1255,2021-12-27 13:31:13+00:00,1475459255792771076,1423166823684509696,RT @Lorenzo62752880: Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridot…,GianandreaGorla,True,1475442903145226247,1364298062919794688,"Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridotto da 9 a 6 mesi. 

E ora invoca l'obbligo?

Assurdo che certa gente abbia ancora spazio nei media. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1256,2021-12-27 13:29:22+00:00,1475458789046460416,602034364,"RT @rubio_chef: I 60Mln di italiani che “lottano” sui social per #greenpass #NoGreenPass, come possono non incazzarsi con il proprio govern…",GiorgioBaldari,True,1451827578084397056,1269037446,"I 60Mln di italiani che “lottano” sui social per #greenpass #NoGreenPass, come possono non incazzarsi con il proprio governo che dilapida i soldi dei contribuenti in MORTE? Magari agli evasori totali che mi leggono la cosa non fa effetto, ma gli altri?  https://t.co/wt7J2Pce8d",['#NoGreenPass'],#fb1239
1257,2021-12-27 13:28:34+00:00,1475458589074591745,1413235137962205191,"RT @Lorenzo62752880: Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza…",VoceIta,True,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",['#NoGreenPass'],#fb1239
1258,2021-12-27 13:27:33+00:00,1475458329778475008,1036329954798129152,"RT @Lorenzo62752880: Il Corriere titola che i casi in Germania calano col lockdown dei no vax.

Non si dice però che i casi sono in netto c…",VerdeGiuseppe4,True,1475122566717218821,1364298062919794688,"Il Corriere titola che i casi in Germania calano col lockdown dei no vax.

Non si dice però che i casi sono in netto calo anche in Romania e in Ucraina coi vaccinati fermi al 40 e al 30%.

Che giornalismo...

#NoGreenPass",['#NoGreenPass'],#fb1239
1259,2021-12-27 13:26:05+00:00,1475457964114907140,1174780873075544069,RT @Lorenzo62752880: Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridot…,rosaroccaforte,True,1475442903145226247,1364298062919794688,"Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridotto da 9 a 6 mesi. 

E ora invoca l'obbligo?

Assurdo che certa gente abbia ancora spazio nei media. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1260,2021-12-27 13:24:40+00:00,1475457606143598593,1465338505433956357,"RT @laggiu17: Un amico 25enne è in quarantena con febbre ecc
Gli chiedo ""ma tu non sei vaccinato?!"" 
Risponde ""certo, con tutte e 3 le dosi…",pacilli_matteo,True,1475102750081966081,872076729535406080,"Un amico 25enne è in quarantena con febbre ecc
Gli chiedo ""ma tu non sei vaccinato?!"" 
Risponde ""certo, con tutte e 3 le dosi per fortuna!"" 
Mi sfugge qualcosa 
#novax #NoGreenPass",['#NoGreenPass'],#fb1239
1261,2021-12-27 13:24:14+00:00,1475457495946739715,558064469,"RT @ArmoniosiAccent: Austria.
Gli agenti di polizia vogliono controllare un ristorante, ma non hanno con loro il green pass e il ristorator…",MagoRompi,True,1475130387856871426,1155459166380744709,"Austria.
Gli agenti di polizia vogliono controllare un ristorante, ma non hanno con loro il green pass e il ristoratore gli vieta di entrare.
#NoGreenPass https://t.co/0GgSjchjI3",['#NoGreenPass'],#fb1239
1262,2021-12-27 13:24:09+00:00,1475457474027208714,1021306837,"RT @ellygio81: Da non vaccinata mi hanno operato ai Gemelli a Roma (sabato scorso), oggi sono venuta al controllo ma non posso prendere un…",modamanager,True,1475399956697686016,2175887381,"Da non vaccinata mi hanno operato ai Gemelli a Roma (sabato scorso), oggi sono venuta al controllo ma non posso prendere un caffè al bar dell'ospedale!
Tutto molto scientifico.
#supergreenpass 
#NoGreenPass",['#NoGreenPass'],#fb1239
1263,2021-12-27 13:24:01+00:00,1475457441374552070,3047103415,"RT @Noi_briganti: ⛔ GLI AFFARI VANNO A GONFIE VELE ⛔
#Covid_19 #cialtroni #ilpassnonpassa #iononmivaccino #regnodelleduesicilie #politicico…",voltes48,True,1474822898674278415,1413591361186672642,"⛔ GLI AFFARI VANNO A GONFIE VELE ⛔
#Covid_19 #cialtroni #ilpassnonpassa #iononmivaccino #regnodelleduesicilie #politicicorrotti #DittaturaSanitaria #nodittatura #nogreenpass #norimberga #virologifasulli #resistenza #farabutti #informazioneleccaculo https://t.co/5CSrHyzvcL",[],#aaaacc
1264,2021-12-27 13:23:23+00:00,1475457280581816322,877853257783287808,"RT @GiocatricePerTE: IL PROSSIMO PRESIDENTE DELLA REPUBBLICA SARÀ 
IL PRESIDENTE DI TUTTI GLI
ITALIANI , ANCHE DI CHI HA DECISO DI NON VACC…",teoultimo,True,1475407872322379776,1401075900477841411,"IL PROSSIMO PRESIDENTE DELLA REPUBBLICA SARÀ 
IL PRESIDENTE DI TUTTI GLI
ITALIANI , ANCHE DI CHI HA DECISO DI NON VACCINARSI ?

....O CONTINUERÀ A FIRMARE 
LEGGI DISCRIMINATORIE ?

#PresidenteDellaRepubblica
#NoGreenPass 
#DittaturaSanitaria 
#Quirinale https://t.co/lrY8D6cUkU",['#NoGreenPass'],#fb1239
1265,2021-12-27 13:21:33+00:00,1475456820324048901,51522357,"RT @piersar62: I vaccinati sono più contagiati dei non vaccinati, anche se fanno meno tamponi.
È falso affermare che i non vaccinati creano…",RaffyB_68,True,1475427100563812352,710579736519512064,"I vaccinati sono più contagiati dei non vaccinati, anche se fanno meno tamponi.
È falso affermare che i non vaccinati creano problemi al SSN, la narrativa sta crollando, per questo si accaniscono con noi, siamo il loro nemico.
#NoGreenPass
#27dicembre
 https://t.co/5O8Mx8wQyS https://t.co/ekgXO0LYVD",['#NoGreenPass'],#fb1239
1266,2021-12-27 13:21:07+00:00,1475456711032983554,2951225290,RT @NathanDelMare: Quando in Italia? #novax #NoGreenPass #coronavirus #COVID19 https://t.co/nsUc3AtVPu,MattiaForgiarin,True,1475174036091060224,23926846,Quando in Italia? #novax #NoGreenPass #coronavirus #COVID19 https://t.co/nsUc3AtVPu,['#NoGreenPass'],#fb1239
1267,2021-12-27 13:20:01+00:00,1475456435580551171,865205076159344640,RT @Lorenzo62752880: Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridot…,3_carpe,True,1475442903145226247,1364298062919794688,"Abrignani quello per cui la terza dose dava fino a 5 o 10 anni di immunità... così vero che il pass è stato pure ridotto da 9 a 6 mesi. 

E ora invoca l'obbligo?

Assurdo che certa gente abbia ancora spazio nei media. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1268,2021-12-27 13:19:45+00:00,1475456367641120771,265679140,"RT @Lorenzo62752880: Il Corriere titola che i casi in Germania calano col lockdown dei no vax.

Non si dice però che i casi sono in netto c…",virtualex71,True,1475122566717218821,1364298062919794688,"Il Corriere titola che i casi in Germania calano col lockdown dei no vax.

Non si dice però che i casi sono in netto calo anche in Romania e in Ucraina coi vaccinati fermi al 40 e al 30%.

Che giornalismo...

#NoGreenPass",['#NoGreenPass'],#fb1239
1269,2021-12-27 13:18:32+00:00,1475456061305991173,265679140,"RT @Lorenzo62752880: E anche il cantante Jovanotti vaccinato ma positivo.

Il pass vaccinale viene smentito ogni giorno, anche se governi e…",virtualex71,True,1475167825065127945,1364298062919794688,"E anche il cantante Jovanotti vaccinato ma positivo.

Il pass vaccinale viene smentito ogni giorno, anche se governi e giornali insistono. 

#NoGreenPass",['#NoGreenPass'],#fb1239
1270,2021-12-27 13:18:25+00:00,1475456033761943566,898297518,"RT @Lorenzo62752880: Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza…",Hibbing59,True,1475430257624764419,1364298062919794688,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",['#NoGreenPass'],#fb1239
