,date,id,author_id,text,like,n_rt,author,colours
84,2021-12-28 15:39:39+00:00,1475853961194348548,1238800491632607232,"Agenda 2030..
Video
Cingolani:Il pianeta è stato progettato per 3 miliardi di persone, siamo in troppi, siamo parassiti
""poter distruggere qualsiasi cellula con un campo magnetico applicato alle nanoparticelle intelligenti 
https://t.co/mGx9mr23by
#NoGreenPass
#NoSuperGreenPass",6,2,gianluca826,#aaaacc
85,2021-12-28 18:29:10+00:00,1475896622643040272,1445334592416854016,"A me della salute dei non vaccinati non frega un cazzo, li chiudessero in casa e riducesso al minimo gli oneri su chi ha fatto il booster; possono pure gettarli direttamente in una foiba #novax
#NoGreenPass #Omicron #CABINADIREGIA
https://t.co/AnLqUxC4Yg",1,1,Stupi_Shinji,#aaaacc
86,2021-12-28 21:03:24+00:00,1475935438984646656,1385660793031696388,"Cominciano a svegliarsi?
#tamponi #GreenPassrafforzato #GreenpassObbligatorio #NoGreenPass https://t.co/O6JP9VQgmQ",0,2,blackan68873025,#aaaacc
87,2021-12-02 23:49:27+00:00,1466555139070865418,1365455799166918660,"PRIMO LEVI 🇮🇹🔥DA BRIVIDI 
#nogreenpass #natvs0 #nodittaturasanitaria #noncedete https://t.co/wEGfbpTxB9",20,11,NATVS8,#aaaacc
88,2021-12-28 21:04:50+00:00,1475935796091932682,2831677321,"Mi chiedo da quali basi scientifiche sia avvalorato questo pensiero insano?

Ma possibile che debbano essere imputata sempre alle non cavie e non al farmaco fake la colpa?

#NoGreenPass #NoVaccineMandates 

#Bastastronzate 🤡 https://t.co/tMCGgaLB6Q",5,2,crudarealt1,#aaaacc
89,2021-12-28 14:21:48+00:00,1475834373345882119,500810597,"I dati di fine anno di Ossigeno sui #giornalistiminacciati. 24% è rappresentato da donne. La metà delle intimidazioni (48%) sono state realizzate con #querelepretestuose. Non sono mancati episodi correlati all’emergenza da #Covid19 #novax #NoGreenPass. 
https://t.co/tetCrIsvYX https://t.co/XIGqLbW9mi",0,1,ossigenoinfo,#aaaacc
90,2021-12-26 13:54:36+00:00,1475102750081966081,872076729535406080,"Un amico 25enne è in quarantena con febbre ecc
Gli chiedo ""ma tu non sei vaccinato?!"" 
Risponde ""certo, con tutte e 3 le dosi per fortuna!"" 
Mi sfugge qualcosa 
#novax #NoGreenPass",933,212,laggiu17,#aaaacc
91,2021-12-28 20:00:06+00:00,1475919506740555776,1351951860807168001,Spero sia comprensibile.. perché pur se ironozzando seriamente dice delle verità tristemente incredibili #NoGreenPass https://t.co/AUQlCIgArW,5,3,Pensant50024857,#aaaacc
92,2021-12-28 04:50:30+00:00,1475690598661304322,1238800491632607232,"In occasione della manifestazione 15/1/2022 a Roma, un gruppo di persone intraprenderanno un cammino di 14 gg verso Roma,la speranza che durante il tragitto altre persone si aggreghino. Chiunque munito di tenda e sacco a pelo può partire con Noi il 1/1 dal presidio. #NoGreenPass https://t.co/sbOumqrCgI",26,22,gianluca826,#aaaacc
93,2021-12-28 17:04:54+00:00,1475875415948410883,1420711554270511107,"@ImolaOggi Essere inutile! Parassita pluripatentato ANCORA PARLI????? MA VATTENE IN ARABIA IN MEZZO AI CAMMELLI CIALTRONE #DRAGHIINGALERA 
#noGreenPass",6,2,DeodatoRibeira,#aaaacc
94,2021-12-28 19:14:35+00:00,1475908051064532992,761170444904964096,"@GuidoDeMartini È già così per personale sanitario, scuola e FFOO ma nessuno si è opposto. @LegaSalvini   #governodeipeggiori
#governodeipeggiori #governodeipeggiori #noobbligovaccinale #NoGreenPass 
#controcorrente",2,1,Bettabetta59,#aaaacc
95,2021-12-28 20:04:29+00:00,1475920609091670024,1460634559113043973,"In due anni non ho preso nemmeno un raffreddore, e da almeno 15 anni non ho una linea di febbre; dovrei farmi iniettare la vostra merda sperimentale e finire sotto terra? Andate affanculo nazisti... #novax #controcorrente #ObbligoVaccinale #nogreenpass #28dicembre",10,1,AlexS8338,#aaaacc
96,2021-12-28 13:43:16+00:00,1475824673690726401,1077269276,"Ecco, Cartabellotta conferma che sono anche di più, poiché ai 9 mln vanno sommati il 30% degli altri 40mln di vaccinati anche con 3.a dose, cioè 12mln, per un totale di oltre 20mln, cioè il doppio dei non vax.
A dimostrazione che l’epidemia è sostenuta dai vaccinati
#NoGreenPass https://t.co/1LGkgrUst8 https://t.co/iqIjMQywko",6,2,CurrentiCalamo_,#aaaacc
97,2021-12-28 17:52:40+00:00,1475887435859046405,1241488687134900229,"Brunetta: ""Estendiamo il Super Green Pass a tutto il mondo del lavoro"". 

In un Paese normale, un ministro che dice una cosa del genere verrebbe considerato un criminale e portato in galera pochi minuti dopo. 

VERGOGNA 
#supergreenpass #governodeipeggiori #NoGreenPass #COVID19",2,2,federico_1087,#aaaacc
98,2021-12-27 05:54:17+00:00,1475344263554732032,1350851479045877763,"#Genova, #NoGreenPass “fanno gli #Auguri” al #Premier: “#BuonNatale #Draghi Maial..., ma anche altro” (#VIDEO) https://t.co/jlkdXNBmUS https://t.co/MaQRCxu404",1,2,viaggrego,#aaaacc
99,2021-12-28 09:04:58+00:00,1475754638276276235,1355767833922306050,"Perché insistono tanto sul vaccino???

Se in futuro alcune patologie incideranno maggiormente sui vaccinati e, al contrario, saranno quasi assenti sui non vaccinati... chiunque, anche col più basso quoziente intellettivo, si farà delle domande.

#novax #nogreenpass https://t.co/rXUYXPSjxc",5,3,PGrezzo,#aaaacc
100,2021-12-28 16:46:08+00:00,1475870695359930372,1438546161955229703,"#TeamVirus dai un altro piccolo sforzo e arriviamo a 100mila 🤭🤭🤭🤭🤭 speriamo di finire nei 100mila 🤞🤞🤞
Chi era quello che diceva ""con il Green pass abbiamo la sicurezza di stare in mezzo a persone non contagiose""?🤭🤭

#NoGreenPass #tamponi #draghibugiardo #DRAGHIINGALERA https://t.co/LWYsYF30MT",14,5,GandalfRevn,#aaaacc
101,2021-12-28 19:11:33+00:00,1475907289165012992,1276186799333879808,"Chi chiede l'#ObbligoVaccinale è solo un povero rincoglionito cerebroleso. 
I #vaccini non proteggono dal contagio, i dati di questi giorni lo dimostrano, quindi servono (forse) a ridurre l'ospedalizzazione.
Perché dovete romperci i coglioni?
#COVID19 #Covid #NoGreenPass #Milano",7,1,uomonero23,#aaaacc
102,2021-12-28 18:51:08+00:00,1475902150354026509,994221768402526208,"Immagini di un Natale salvato 

#NoGreenPass https://t.co/FQdPYW9BGu",2,2,natizer_,#aaaacc
103,2021-12-27 15:44:28+00:00,1475492787340652552,1446432167513542673,"Accettano supinamente ciò che la pseudoscienza propina loro senza farsi domande ma se qualcuno rivela le incongruenze del pensiero unico quello è un complottista!!! Allora uno che accetta tutto senza pensare è un coglione?! Immagino concordiate!
#nogreenpass
#novax",4,1,emyp2109,#aaaacc
104,2021-12-28 17:38:18+00:00,1475883823783194625,1371500658642280448,"È tuTta ColPa dEl pIpiStrElLo e deL pAngOlinOooooo

#nogreenpass
#ObbligoVaccinale https://t.co/n0Zdlo6xHT",7,2,welshcookies_,#aaaacc
105,2021-12-24 08:09:56+00:00,1474291235489677314,1420711554270511107,"@dantegiumanini Non dimentichiamo che ha speronato l'imbarcazione della guardia di finanza !!! 
Io non ho più parole da un pezzo ormai ! rinuncio a commentare; mi viene solo da piangere
Questa nazione è una barzelletta 
BUON NATALE 🎄🎅
#Draghibugiardo 
#DRAGHIinGALERA 
#NoGreenPass",5,2,DeodatoRibeira,#aaaacc
106,2021-12-28 08:30:09+00:00,1475745877381816320,369459091,@GiulioMarini2 @Palazzo_Chigi @MinisteroSalute Per solidarietà con i non vaccinati a chi mi chiede il greepass rifiutero' di prendere il caffè nel suo bar #nogreenpass,13,2,ivorobertocarbo,#aaaacc
107,2021-12-28 18:10:59+00:00,1475892047353720846,536736517,"Non riesco a prenotare un tampone per giorno 30 a Milano. Naturalmente mi serve per lavorare. Qualcuno può aiutarmi?
#NoGreenPass  #DittaturaNazisanitaria #CABINADIREGIA #Milano",0,1,ApeAria,#aaaacc
108,2021-12-28 17:50:10+00:00,1475886808349163522,2377115299,Alzi la mano chi come me non cederà  all' #ObbligoVaccinale #CABINADIREGIA #COVID19 #NoGreenPass,13,1,midamaddy,#aaaacc
109,2021-12-27 18:34:43+00:00,1475535631220621322,1453282570582568960,"L'unico vaccino che dovrebbero produrre è quello contro la cattiveria e l'ignoranza delle persone come la signora @mmichelaf
Che schifo.... #NoGreenPass https://t.co/iduqLNaBhd",10,3,IlDisilluso,#aaaacc
110,2021-12-28 15:51:23+00:00,1475856917893464064,1438546161955229703,"Senza una vaccinazione di massa, senza misure sociali dannose, l'epidemia in Guadalupa si è estinta alla fine di settembre.
Sapevatelo.

#draghibugiardo #Draghistan #NoGreenPass #greenpass https://t.co/OjvBxTBRZS",10,7,GandalfRevn,#aaaacc
111,2021-12-28 16:34:51+00:00,1475867854784323584,943912242,"Perché #Trieste è diventata la capitale della protesta #novax e #nogreenpass? È Ia domanda alla quale abbiamo provato a rispondere io e @MarcRavv nell'ultima puntata di Ritorno al futuro, in onda su #Radio RCS75.

Ritorno al futuro - 18 dicembre 2021 - https://t.co/3Vv8Nt7xOn",1,1,giovadigiorgio,#aaaacc
112,2021-12-23 13:20:07+00:00,1474006909078458377,986811270,"Niente caffè al banco senza supergreenpass? 
Accomodatevi, SCHIAVI. Entrate pure.
#NoGreenPass 
#cabinadiregime https://t.co/y514MoZFaE",29,12,BarbaraRaval,#aaaacc
113,2021-12-28 17:02:22+00:00,1475874778552676354,1420711554270511107,"@jobwithinternet @drsmoda Magari..... Ergastolo e via la chiave. 
Maledetti 5S.
È tutta colpa loro ! 
Hanno ancora la maggioranza in parlamento! Non dimenticatelo mai ... 
#DRAGHIINGALERA 
#noGreenPass",3,3,DeodatoRibeira,#aaaacc
114,2021-12-28 17:19:00+00:00,1475878965009072134,1271138847766843393,"Non date la colpa alla pandemia se non potrete eseguire il rituale dell'accoppiamento a capodanno, tanto non lo avreste fatto lo stesso. Cialtroni.

#Capodanno #28dicembre #CABINADIREGIA #megagreenpass #supergreenpass #NoGreenPass #vaccino #vaccini #OMS #propagandatop",8,1,OmsCose,#aaaacc
115,2021-12-21 07:26:32+00:00,1473193149954764802,1238734467075891201,"Non ho mai capito come avesse fatto Wanna Marchi a trovare tanti ""fessi"" che credevano al sale che si scioglieva, ora capisco tutto #NoGreenPass #costituzione #vaccini https://t.co/Nh51EYSgyP",9,2,RobyGiotto,#aaaacc
116,2021-12-28 13:23:07+00:00,1475819601615372296,1405120559755759618,"Lockdown previsto dopo il 1 gennaio, quarta dose a maggio, gente che dorme in macchina per tamponarsi. Ma non vi siete ancora rotti le palle? #lockdown #nobooster #NoGreenPass #nogreenpassobbligatorio #megagreenpass",4,1,RealGossipland,#aaaacc
117,2021-12-28 14:47:55+00:00,1475840942347374592,2571088997,"#SilverNervuti
Da ascoltare👇🏻👇🏻
#NoGreenPass 🇮🇹 https://t.co/3hWIsLltUM",6,6,cristian_paroli,#aaaacc
118,2021-12-28 14:29:18+00:00,1475836259302100992,1233740003047608322,"Fate girare, quella fascista della @LiciaRonzulli ha dato spettacolo sfruttando la povera figlia...
Allibita.
#NoGreenPass #vaccino #terzadose https://t.co/g9NutxU5Ao",2,1,BarbaraEirin,#aaaacc
119,2021-12-28 16:20:24+00:00,1475864219774074880,1434078813063876608,"Conte indagato
#NoGreenPassObbligatorio
#nogreenpass
#lockdown
#bastadittatura
#Norimberga2

https://t.co/2Yk5WshU5U",2,1,rutilibus,#aaaacc
120,2021-12-28 11:01:27+00:00,1475783952191434757,1402545284702519308,"#Pregliasco (ottobre 2021): ""L'effetto della vaccinazione si fa vedere. Per riaprire le discoteche dobbiamo aspettare ancora un po', magari per Capodanno se tutto va bene""

hihihihihi...

#statodiemergenza #terzadose #covid #novax #supergreenpass #nogreenpass #pandemia",2,1,Geronimissimooo,#aaaacc
121,2021-12-28 05:19:19+00:00,1475697850839441414,1246211106948907008,"Siamo ormai ad un anno dall'inizio della vaxxinazione di massa, ciò che doveva liberare e sconfiggere il covid entro l'estate per tornare alla normalità.
Ormai sta finendo l'anno, il covid non è stato sconfitto e la normalità è un lontano ricordo.
#Draghistan
#NoGreenPass https://t.co/I0YHMkpH0j",40,11,ECC09159331,#aaaacc
122,2021-12-26 09:37:16+00:00,1475037989239762945,1391766884052254720,"Mettiamo da parte le bandiere bianche, rosse, nere, e difendiamo dai nazisti di oggi la nostra vita, la Patria, la Costituzione, la libertà, quella che ci stanno rubando;

ANDIAMO A ROMA COSÌ!!
TUTTI ASSIEME💚🤍❤

#IONONMIARRENDO💪💪
#nogreenpaSS
https://t.co/sBdTcX3lJn https://t.co/HAVEkdvTs5",104,86,CarlaKaky,#aaaacc
123,2021-12-23 16:53:56+00:00,1474060717028515840,1364298062919794688,"Travaglio a 8 e 1/2:

""Avevo in programma di andare a Torino dai miei ma poichè parte della mia famiglia è stata contagiata da una persona che aveva appena fatto la terza dose non potrò andare. Sono tutti in isolamento. 

#NoGreenPass",503,128,Lorenzo62752880,#aaaacc
124,2021-12-03 06:11:08+00:00,1466651194202333186,3151825048,"Disegno e grafica di una vergogna.. tale orrendo e inenarrabile.  #ObbligoVaccinale. #giulemanidaibambini
#COVID19 #novax #NoGreenPass https://t.co/j2glJHc1Nc",85,27,benq_antonio,#aaaacc
125,2021-09-05 12:00:18+00:00,1434486545126510596,425260478,Quando si ha la memoria corta; anzi cortissima; era il febbraio 2020; cos’è successo? @a_meluzzi @barbarab1974 @Capezzone @NicolaPorro @mariogiordano5 #NoGreenPass https://t.co/ZeMowCVVIg,122,71,benireiser,#aaaacc
126,2021-12-28 11:29:55+00:00,1475791114443628550,2353382138,"Eccoci qua, mio fratello unico vaccinato della famiglia è positivo. Preso da una triplodosata. Medico di base ha dato cura con antibiotico e cortisone. Sintomi? Una lieve febbre e una tosse leggera.
#nogreenpass #nogreenpassobbligatorio #curedomiciliari",0,1,Angie_Pinkmeup,#aaaacc
127,2021-12-28 12:28:42+00:00,1475805909490282496,821879334,"Ricordatevi sempre che non si tratta di incompetenza. Sapete a cosa e a chi mi riferisco.
Questa è una vera e propria guerra psicologica.
#nogreenpass #nogreenpassobbligatorio",0,1,atestaltasempre,#aaaacc
128,2021-12-28 14:08:03+00:00,1475830911254024193,1413591361186672642,"🔴 L'Italia nella merda 🔴
#Covid_19 #cialtroni #ilpassnonpassa #iononmivaccino #regnodelleduesicilie #politicicorrotti #DittaturaSanitaria #nodittatura #nogreenpass #norimberga #virologifasulli #resistenza #farabutti #informazioneleccaculo https://t.co/ysMVoLZCDH",4,1,Noi_briganti,#aaaacc
129,2021-12-20 13:09:29+00:00,1472917071176601606,3151825048,"Ormai ci siamo lo hanno chiamato riconglionito ma aveva pienamente ragione ecco qua #tamponeobbligatorio
#Montagnier
#COVID19
#NoGreenPass https://t.co/vp0fDJroU6",149,67,benq_antonio,#aaaacc
130,2021-12-27 09:40:37+00:00,1475401221066399746,497875655,Nel frattempo che giustizia sarà fatta continuiamo a inseguire i nostri sogni. —#FreedomDay #nodiscriminazione #NoGreenPass #arianuova #ipoliticituttiacasa https://t.co/tMyo0wmtd7,0,1,GinoDeVita2,#aaaacc
131,2021-11-15 16:13:00+00:00,1460279676635516928,252565001,"Se hai paura del vaccino, sappi che dovresti avere più paura ad uscire di casa.
#novax #NoGreenPass https://t.co/RckGEER6d5",5,1,MarcoAlici,#aaaacc
132,2021-10-18 15:33:35+00:00,1450122898786693120,1221425087938748418,"PROPOSTA #NOGREENPASS: se tutti i lavoratori non vaccinati, o vaccinati per ricatto, si astenessero dal #lavoro per una settimana soltanto, anche rinunciando a quel pezzo di stipendio, senza spendere in #tamponi, l'Italia si fermerebbe. È un azione pacifica. RITWITTATE. Grazie.",536,428,emiliablu1,#aaaacc
133,2021-12-28 08:13:29+00:00,1475741682192855047,430882302,"@LaVeritaWeb Le università?
I nostri figli vengono ricattati e minacciati da mesi!
Il green pass è obbligatorio anche in università!
Basta dio mio!
Basta!
#NoGreenPass",7,2,isabel_31072,#aaaacc
134,2021-12-27 09:46:16+00:00,1475402644780986371,1405120559755759618,"Il padre di una mia amica finisce stanotte in ospedale con macchie rosse evidenti su tutta la schiena e ancora più grosse vicino ai reni, ma è negativo. Terza dose fatta il 22 dicembre. Dal #Draghistan è tutto. #NoGreenPass #NoVaccinePassportsAnywhere",43,13,RealGossipland,#aaaacc
135,2021-12-28 13:28:54+00:00,1475821060142649347,1010807990,"La stampa dei covidioti 🐑🐑🐑: hanno fatto vaccinare 3 milioni di sardi.
Peccato che la popolazione della Sardegna sia di circa 1,6 milioni di abitanti.

#terzadose
#NoGreenPass
#megagreenpass
#Germania
#Renzi

⤵️⤵️⤵️ https://t.co/uhqMNbS2N5",3,1,PaperinikEdonna,#aaaacc
136,2021-10-03 20:56:00+00:00,1444768220054016002,1323040160,"Grande intervento del direttore @MessoraClaudio.
Grazie a @byoblu che difende gli ultimi.
#inonda #greenpass #NoGreenPass #vaccinoCovid https://t.co/JZLK1spoTV",1829,651,strange_days_82,#aaaacc
137,2021-12-22 11:41:26+00:00,1473619687137239048,1464281098259935234,"Leggete.
Imparate.
Informatevi.

Siamo in una società che ormai  si basa sul totalitarismo, non esiste più una democrazia.

https://t.co/gXq3hSPEe8

#nogreenpass #novax",1,1,Sharon__oliva,#aaaacc
138,2021-12-24 13:10:45+00:00,1474366939107577859,1224399006744436736,"Per la serie: #JingleBalls 🔔🎅🎄
#Pregliasco, #Bassetti e #Crisanti eMULI di Modugno! 🎶

(#jinglebells, #SiSiVax, #NoNoVax, #NoGreenPass, #DittaturaSanitaria) https://t.co/gXkASNRF6k",26,10,AlterMoai,#aaaacc
139,2021-12-08 11:35:38+00:00,1468544797153628170,628527048,"L’unico vaccino efficace contro il Covid è il pensiero critico che manca alla massa. 

#NoGreenPass",153,28,flayawa,#aaaacc
140,2021-12-27 13:14:45+00:00,1475455111392636931,923171889891209217,"Per chi ha dubbi se fare la #terzadose sappia che non è l’ultimo sforzo, a breve si parte con la quarta.

Se non volete essere schiavi a vita dovete dire NO

#nogreenpass #GreenpassObbligatorio https://t.co/L5kV2xGVHt",18,3,CLiVaToscana,#aaaacc
141,2021-12-27 23:43:11+00:00,1475613261282390019,1461038561436880898,"Inizi 2021: vaccino non obbligatorio. 
Fine 2021: se vuoi una vita ""normale"" DEVI vaccinarti. 

Che coerenza...

#NoGreenPass #vaccino #greenpass #disumano #disugualianze #COVID19 #supergreenpass #covidioti #costrizioni",21,2,autriceribelle,#aaaacc
142,2021-12-24 08:43:21+00:00,1474299644704444440,1466430224615317509,"A Natale la famiglia della #Resistenza festeggia in piazza. Ci vediamo a Torino alle 16 in piazza Castello
#NoGreenPass 
NO #megagreenpass
NO #supergreenpass 
#notesseraverde 
#BuonaVigiliaDiNatale https://t.co/IoHSHf8tcl",81,32,VarianteTorino,#aaaacc
143,2021-12-27 13:55:22+00:00,1475465329417596934,1447476230517927936,"Quello che mi rende triste non è neanche tanto non avere più le mie libertà, è piuttosto vedere che le persone che mi circondano sono d’accordo con tutto ciò.

#NoGreenPass #DRAGHIinGALERA #DittaturaNazisanitaria",90,16,Aurora88969659,#aaaacc
144,2021-10-14 09:55:13+00:00,1448588192790335497,1266404263120572418,"Il #greenpass NON tutela la salute (i vaccinati possono contagiare)
vieta libertà di cure, 
vieta diritto al lavoro, 
vieta entrare al ristorante, 
vieta il libero movimento nei mezzi di trasporto, 
chi c'e l'ha oggi lo puo perdere domani con nuovi divieti 
#NoGreenPass #sveglia",11,3,claudiami2000,#aaaacc
145,2021-12-28 12:00:35+00:00,1475798833875595273,1355767833922306050,"Presto gli hub vaccinali sostituiranno le discoteche e le sale da ballo...

È scienza ..

#novax #nogreenpass",2,1,PGrezzo,#aaaacc
146,2021-12-28 08:21:41+00:00,1475743743395434496,25141258,"Davvero non avevamo di meglio di un semi-analfabeta che non abbia la benchè minima idea di cosa significhi la comunicazione pubblica-istituzionale? 
Oppure peggio, magari era anche una risposta preparata...

PS: pronuncia inglese terrificante
#nogreenpass #governideipeggiori https://t.co/HgJld0nVx2",0,2,annaleelou,#aaaacc
147,2021-12-27 15:18:40+00:00,1475486292582486028,4735423054,"@magicaGrmente22 @cinico_realista Certo, le #masacherine sono solo l'emblema di schiavitù. A quello vogliono arrivare, a farci avere tutti un certificato su cui scriveranno tutto di noi... e la maggioranza si sta sottoponendo volontariamente a questo scempio. #NoGreenpass",1,1,elvialorena50,#aaaacc
148,2021-12-28 09:30:45+00:00,1475761127049113608,1420711554270511107,"@dianaterza e perché gli altri 999???? Cosa hanno fatto per te gli altri parassiti eletti e non ????
Il covid è entrato ovunque tranne che in camera e senato. Questo il vero dramma italiano
#draghibugiardo 
#NoGreenPass",3,1,DeodatoRibeira,#aaaacc
149,2021-12-26 20:40:34+00:00,1475204915471556608,2612305668,"Il Tempo: Terrorismo, morte dell'Italia e farmacie ricche: la rabbia incontenibile di Alberto Zangrillo sul Covid.
il terrorismo giornalistico è certificare la morte del Paese” ..
#COVID19 #NoGreenPass #TAMPONI
https://t.co/2L3giOBWJW

tramite @GoogleNews",4,7,paolozara_,#aaaacc
150,2021-12-25 21:12:01+00:00,1474850443545227266,22242590,"Resistere a qualunque costo.
#MatrixResurrections 
#dittaturasanitaria
#nogreenpass https://t.co/O7Ikm9VVOq",1,1,davidemazzoni,#aaaacc
151,2021-12-27 14:22:51+00:00,1475472248207441923,1262780248019656707,"“Cari” #novax #NoGreenPass, lo volete capire che le restrizioni sono attuare per evitare il collasso degli ospedali? Abbiamo TUTTI bisogno che gli ospedali siano in grado di poterci ricoverare, curare, operare ! Intasarli per negligenza e menefreghismo è da stupidi e criminali!",49,12,laboccadellave4,#aaaacc
152,2021-12-26 15:13:21+00:00,1475122566717218821,1364298062919794688,"Il Corriere titola che i casi in Germania calano col lockdown dei no vax.

Non si dice però che i casi sono in netto calo anche in Romania e in Ucraina coi vaccinati fermi al 40 e al 30%.

Che giornalismo...

#NoGreenPass",754,209,Lorenzo62752880,#aaaacc
153,2021-12-28 08:39:29+00:00,1475748226150146052,1300368498233946112,"⚠️⚠️Cerco da 1 a 4 biglietti per il concerto dei OneRepublic a Milano il 4/5/2022 
-
Retwitta per favore e scrivimi se vendi o conosci qualcuno, aiutatemi a trovarli 🥺⚠️⚠️
#Milano #concert #live #tickets #help #Milan #NoGreenPass #GreenPassrafforzato #superpass #greenpass",0,1,nubiivxgant,#aaaacc
154,2021-12-28 07:37:33+00:00,1475732636589039618,3207569033,"Leggevo tanti tweet e ne scrissi anch’io sul togliere cose superflue, sull’ alleggerirsi. Ecco, ora pare sia il momento più adatto per metterlo in pratica.
#nogreenpass",2,2,Antiniska_S_,#aaaacc
155,2021-12-27 06:40:44+00:00,1475355953423912964,1095412353427013633,"L'amico barista mi guarda mentre gestiscolo davanti alla porta del bar. Esce
""Entra deficiente che il caffè si raffredda""
Gli amici quelli veri😅
#NoGreenPass",632,85,65_virna,#aaaacc
156,2021-12-27 13:58:12+00:00,1475466045502676995,1447476230517927936,"Voi che vi siete vaccinati per “creare luoghi sicuri” non vi sentite un po’ presi per il culo?

#NoGreenPass",32,1,Aurora88969659,#aaaacc
157,2021-12-26 08:42:32+00:00,1475024216424697857,1224399006744436736,"""Senza (più) parole""... solo urla!
😱😱😱
#DittaturaSanitaria #DictatureSanitaire #NoGreenPass #NonAuPassSanitaire #megagreenpass #censorship https://t.co/o0oac6DgJF",30,8,AlterMoai,#aaaacc
158,2021-12-28 08:02:20+00:00,1475738875968557056,1420711554270511107,"@benireiser @a_meluzzi @OrtigiaP @HoaraBorselli @Capezzone @MarcoRCapelli @AlbertoContri @borghi_claudio @barbarab1974 Piano piano capiranno tutti che è un disegno globale e che la salute non ha niente a che fare con esso !! 
Speriamo si sveglino presto 
#draghibugiardo 
#NoGreenPass 
#DittaturaSanitaria",3,1,DeodatoRibeira,#aaaacc
159,2021-12-27 14:23:53+00:00,1475472508342214660,1238800491632607232,"🤬
Giacomo era andato nel panico per paura
Zaia ha deciso di farsi ""punturare"" per dimostrare a Giacomo come l'iniezione fosse del tutto indolore. Zaia aveva già ricevuto la terza dose e gli è stata fatta con una siringa vuota #NoGreenPass #novax https://t.co/wz9DCaZFkz https://t.co/NTBA3tTtXN",13,12,gianluca826,#aaaacc
160,2021-12-28 08:07:45+00:00,1475740240476315651,710520401735057409,"Sardegna #NoGreenPass
#ionondiscrimino https://t.co/IFElfw7Udj",20,3,AntonelloZedda,#aaaacc
161,2021-12-27 20:39:21+00:00,1475566998507634699,913446673900298240,"In Francia, la dose di richiamo (#Booster) passa ora a 3 mesi dalla seconda (o dalla prima, per i guariti).

In un mese, si è passati da 7 mesi, a 6, 5, quindi 4.

La Gallia si dimostra sempre la patria dei Lumi.

#Omicron #nogreenpass #DittaturaSanitaria",0,2,Il_Collo,#aaaacc
162,2021-12-28 07:51:31+00:00,1475736152908914688,1355767833922306050,"Sempre chiaro nei discorsi il sergente Figliuolo...

#novax #nogreenpass #FigliuoloDimettiti #sergentefigliuolo https://t.co/5uib0Bjj05",2,1,PGrezzo,#aaaacc
163,2021-12-27 22:14:46+00:00,1475591010445111310,1042691054,"Da #MonsignorViganò ancora parole di supporto e speranza contro la #DittaturaSanitaria, l'#ObbligoVaccinale e la #segregazione. #novaccino #nogreenpass #novax

https://t.co/z6jSPOvEKA",0,1,MastroRadu,#aaaacc
164,2021-12-28 04:17:31+00:00,1475682298167242761,1174514317238112256,"Mannaggia...sti #vaccinati vincono sempre!!!

#NoGreenPass #NoDittaturaSanitaria #libertà #iononmivaccino #1984IsHere https://t.co/ZuDTuKhELF",6,1,GiuseppeDiSilv6,#aaaacc
165,2021-12-27 15:17:11+00:00,1475485919910191105,1044352496624431105,"#Lockdown immediato per i #novax, i #nomask, i #nogreenpass e i #nocervell che è la categoria che racchiude interamente le tre precedenti.",8,3,dangdaide,#aaaacc
166,2021-12-27 09:35:35+00:00,1475399956697686016,2175887381,"Da non vaccinata mi hanno operato ai Gemelli a Roma (sabato scorso), oggi sono venuta al controllo ma non posso prendere un caffè al bar dell'ospedale!
Tutto molto scientifico.
#supergreenpass 
#NoGreenPass",75,21,ellygio81,#aaaacc
167,2021-08-01 05:52:37+00:00,1421710438400761856,888716448742461442,"La libertà non va chiesta, va presa! #NoGreenPass #StopPassSanitaire #StopDictature #stopdittaturasanitaria #covidioti",4,3,Pa_Re81,#aaaacc
168,2021-12-28 06:37:32+00:00,1475717534670327808,1355767833922306050,"I dimostranti ""Noi siamo il mondo"" hanno marciato per la capitale austriaca Vienna.

Questa è scienza
#novax #nogreenpass https://t.co/gLQJRCqgC3",3,1,PGrezzo,#aaaacc
169,2021-12-27 18:36:53+00:00,1475536175477706753,1474279820146139146,"@ferry74455114 @e_trombino @ba_franchini @FmMosca @robersperanza @barbarab1974 @MinisteroSalute Mosca non ha mostrato nulla
Manco il documento del molecolare

È un matto
A Varallo Sesia lo conosciamo tutti, lo scemo del villaggio.

Oltretutto uscito malissimo dalla morte della madre per Covid (ovviamente non lo accetta... Colpa sua)
#novax #NoGreenPass",4,3,BabiBalanza,#aaaacc
170,2021-12-27 09:39:52+00:00,1475401034541510659,1405120559755759618,Vi avevano promesso l’immunità e invece... #NoGreenPass #megagreenpass #Omicron https://t.co/FRLsgJl7jM,10,3,RealGossipland,#aaaacc
171,2021-11-30 17:12:49+00:00,1465730548387700747,1372897890234949635,"Fate come Ilaria.
Grazie. 🥰

#NoGreenPass
#novax https://t.co/38dG9aQ0Ez",425,168,AuroraLittleSun,#aaaacc
172,2021-12-28 06:29:13+00:00,1475715442287206401,1355767833922306050,"L'emergenza di oggi dovrebbe essere l'85% in meno di quella di ieri...

È scienza...
#novax #nogreenpass",1,2,PGrezzo,#aaaacc
